id,label,group,nodesize
Marco Isaias Alayo,Marco Isaias Alayo,4,2
Daiana Sígolo Pimenta,Daiana Sígolo Pimenta,13,2
Antonio Carlos Hernandes,Antonio Carlos Hernandes,4,2
Adriana Barbosa Salviano,Adriana Barbosa Salviano,13,2
Paula Sevenini Pinto,Paula Sevenini Pinto,13,2
Juliana Mara Pinto de Almeida,Juliana Mara Pinto de Almeida,4,2
Vinícius Fernando Coelho Sampaio,Vinícius Fernando Coelho Sampaio,13,2
Thamires Luciana Braz Alves,Thamires Luciana Braz Alves,13,2
Fabrício Vilela Parreira,Fabrício Vilela Parreira,13,2
Ana Paula de Carvalho Teixeira,Ana Paula de Carvalho Teixeira,13,2
Vinicius de Sousa,Vinicius de Sousa,4,2
Cleber F. N. Marchiori,Cleber F. N. Marchiori,1,2
Sidney Alves Lourenço,Sidney Alves Lourenço,13,2
Ana Rovisco,Ana Rovisco,13,2
Evandro Guilherme de Souza Zanni,Evandro Guilherme de Souza Zanni,4,2
Gabriel Vinícius Brambilla,Gabriel Vinícius Brambilla,10,2
Elyan Gustavo Vieira Melo,Elyan Gustavo Vieira Melo,15,2
Neusmar Junior Artico Cordeiro,Neusmar Junior Artico Cordeiro,13,2
Débora Ribeiro Antunes,Débora Ribeiro Antunes,15,2
José Vinicius de Lima,José Vinicius de Lima,23,2
Rhuan Alves Coutinho da Silva,Rhuan Alves Coutinho da Silva,23,2
Luiz A. F. Cavalcante,Luiz A. F. Cavalcante,15,2
Elisabeth Mateus Yoshimura,Elisabeth Mateus Yoshimura,4,2
Jacques Huot,Jacques Huot,1,2
Montcharles S. Pontes,Montcharles S. Pontes,15,2
Roosevelt Delano de Sousa Bezerra,Roosevelt Delano de Sousa Bezerra,23,2
Ado Jorio,Ado Jorio,12,2
Daniela Nunes,Daniela Nunes,13,2
Jose Mauro Granjeiro,Jose Mauro Granjeiro,13,2
Neilo Marcos Trindade,Neilo Marcos Trindade,4,2
Aguinaldo Robinson de Souza,Aguinaldo Robinson de Souza,18,2
Eloisa Pereira Cardozo,Eloisa Pereira Cardozo,16,2
Wandson Lukas do Nascimento Amorim,Wandson Lukas do Nascimento Amorim,4,2
Tomas Freire,Tomas Freire,13,2
MAHMOUD SALEH MOHAMMED AL KATHY,MAHMOUD SALEH MOHAMMED AL KATHY,1,2
Kelen M. F. Rossi de Aguiar,Kelen M. F. Rossi de Aguiar,23,2
André Cruz da Costa Maciel,André Cruz da Costa Maciel,16,2
STHEFANY ZAIDA SILVA DO AMPARO,STHEFANY ZAIDA SILVA DO AMPARO,2,2
Lívia Ramazzoti Chanan Silva,Lívia Ramazzoti Chanan Silva,1,2
Julieta Adriana Ferreira,Julieta Adriana Ferreira,13,2
Marcos Antonio Eufrásio Cruz,Marcos Antonio Eufrásio Cruz,3,2
Rogério José Baierle,Rogério José Baierle,12,2
Ana Teresa Harada,Ana Teresa Harada,4,2
Lino Misoguti,Lino Misoguti,4,2
Lucas Eduardo Sasso,Lucas Eduardo Sasso,10,2
Elton Ogoshi de Melo,Elton Ogoshi de Melo,12,2
Jéssica Araujo Costa,Jéssica Araujo Costa,13,2
Isabela Trindade Coutinho,Isabela Trindade Coutinho,23,2
Vagner Luiz Oliveira de Freitas,Vagner Luiz Oliveira de Freitas,4,2
Guilherme Oliveira Teixeira,Guilherme Oliveira Teixeira,10,2
Carlos Eduardo Scanferla,Carlos Eduardo Scanferla,15,2
Andrés Fabián Lasagni,Andrés Fabián Lasagni,4,2
Daniel Brandell,Daniel Brandell,1,2
Edilson Valmir Benvenutti,Edilson Valmir Benvenutti,10,2
Paula Vilarinho,Paula Vilarinho,1,2
Mariana Monteiro de Lima Forini,Mariana Monteiro de Lima Forini,15,2
Ana Cristina Marques,Ana Cristina Marques,4,2
Luciano T Costa,Luciano T Costa,18,2
Bruno de Pinho Alho,Bruno de Pinho Alho,4,2
Regiane Cristina Oliveira,Regiane Cristina Oliveira,10,2
Matheus Cavalcanti dos Santos Nunes,Matheus Cavalcanti dos Santos Nunes,4,2
